Cycle,District,Jurisdiction,Name,Path,Race,Station
2018,,Non-Candidate Issue Ads,DCCC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/DCCC,,KUTP
2018,,Non-Candidate Issue Ads,Defend Arizona,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona,,KUTP
2018,,Non-Candidate Issue Ads,DSCC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/DSCC,,KUTP
2018,,Non-Candidate Issue Ads,House Majority PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/House Majority PAC,,KUTP
2018,,Non-Candidate Issue Ads,Majority Forward,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/Majority Forward,,KUTP
2018,,Non-Candidate Issue Ads,Majority Forward  Vote Vets PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/Majority Forward  Vote Vets PAC,,KUTP
2018,,Non-Candidate Issue Ads,NRSC-IE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/NRSC-IE,,KUTP
2018,,Non-Candidate Issue Ads,One Nation,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/One Nation,,KUTP
2018,,Non-Candidate Issue Ads,Patriot Majority USA,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/Patriot Majority USA,,KUTP
2018,,Non-Candidate Issue Ads,Red and Gold,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/Red and Gold,,KUTP
2018,,Non-Candidate Issue Ads,Tax March,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/Tax March,,KUTP
2018,,Non-Candidate Issue Ads,US Chamber of Commerce,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/US Chamber of Commerce,,KUTP
2018,,Non-Candidate Issue Ads,Vote Vets - Majority Forward,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/Non-Candidate Issue Ads/Vote Vets - Majority Forward,,KUTP
2018,,State,Arizona Republican Prty - D Ducey For Governor,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/State/Arizona Republican Prty - D Ducey For Governor,,KUTP
2018,,State,AZ Democratic Party - January for AG,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/State/AZ Democratic Party - January for AG,,KUTP
2018,,State,CHISPA AZ PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/State/CHISPA AZ PAC,,KUTP
2018,,State,David Garcia for Governor,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/State/David Garcia for Governor,,KUTP
2018,,State,Doug Ducey For Governor,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/State/Doug Ducey For Governor,,KUTP
2018,,State,Katie Hobbs For SOS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/State/Katie Hobbs For SOS,,KUTP
2018,,State,Steve Farley for Governor,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/State/Steve Farley for Governor,,KUTP
2018,,State,Steve Gaynor for AZ SOS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS,,KUTP
2018,,Federal,DSCC - Kyrsten Sinema,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Federal/US Senate/DSCC - Kyrsten Sinema,,KAZT-TV
2018,,Federal,Kyrsten Sinema,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Federal/US Senate/Kyrsten Sinema,,KAZT-TV
2018,,Federal,McSally for Senate,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Federal/US Senate/McSally for Senate,,KAZT-TV
2018,,Non-Candidate Issue Ads,AFSCME People,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/AFSCME People,,KAZT-TV
2018,,Non-Candidate Issue Ads,Arizona Education Project,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Arizona Education Project,,KAZT-TV
2018,,Non-Candidate Issue Ads,Chispa AZ PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Chispa AZ PAC,,KAZT-TV
2018,,Non-Candidate Issue Ads,Citizens for Fair Tax,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Citizens for Fair Tax,,KAZT-TV
2018,,Non-Candidate Issue Ads,Clean Energy for a Healthy Arizona,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for a Healthy Arizona,,KAZT-TV
2018,,Non-Candidate Issue Ads,Defend Arizona,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Defend Arizona,,KAZT-TV
2018,,Non-Candidate Issue Ads,Democratic Congressional Campaign,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Democratic Congressional Campaign,,KAZT-TV
2018,,Non-Candidate Issue Ads,DSCC IE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/DSCC IE,,KAZT-TV
2018,,Non-Candidate Issue Ads,Majority Forward,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Majority Forward,,KAZT-TV
2018,,Non-Candidate Issue Ads,National Republican Senatorial Committee-IE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/National Republican Senatorial Committee-IE,,KAZT-TV
2018,,Non-Candidate Issue Ads,One Nation,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/One Nation,,KAZT-TV
2018,,Non-Candidate Issue Ads,Patriot Majority USA,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Patriot Majority USA,,KAZT-TV
2018,,Non-Candidate Issue Ads,Red and Gold,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Red and Gold,,KAZT-TV
2018,,Non-Candidate Issue Ads,RGA AZ PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/RGA AZ PAC,,KAZT-TV
2018,,Non-Candidate Issue Ads,Tax March,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Tax March,,KAZT-TV
2018,,Non-Candidate Issue Ads,Vote Vets Action Fund - Majority Forward,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Vote Vets Action Fund - Majority Forward,,KAZT-TV
2018,,Non-Candidate Issue Ads,Vote Vets PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Vote Vets PAC,,KAZT-TV
2018,,Non-Candidate Issue Ads,Vote Vets PAC-Majority Forward,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Vote Vets PAC-Majority Forward,,KAZT-TV
2018,,Non-Candidate Issue Ads,Yes For Ed AZ,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/Non-Candidate Issue Ads/Yes For Ed AZ,,KAZT-TV
2018,,State,Arizona Democratic Party Katie Hobbs,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/State/Arizona Democratic Party Katie Hobbs,,KAZT-TV
2018,,State,Arizona Democratice Party January,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/State/Arizona Democratice Party January,,KAZT-TV
2018,,State,Doug Ducey,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/State/Doug Ducey,,KAZT-TV
2018,,State,Farley for Governor,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/State/Farley for Governor,,KAZT-TV
2018,,State,Mark Brnovich,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/State/Mark Brnovich,,KAZT-TV
2018,,State,Steve Gaynor for SoS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KAZT-TV/Political Files/2018/State/Steve Gaynor for SoS,,KAZT-TV
2018,,Federal,McSally 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Federal/US Senate/McSally 2018,,KPNX
2018,,Federal,McSally-NRSC 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Federal/US Senate/McSally-NRSC 2018,,KPNX
2018,,Federal,Sinema 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Federal/US Senate/Sinema 2018,,KPNX
2018,,Federal,Sinema-DSCC 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Federal/US Senate/Sinema-DSCC 2018,,KPNX
2018,,Local,Daniel Valenuela for Mayor 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Local/Daniel Valenuela for Mayor 2018,,KPNX
2018,,Local,Kate Gallego for Mayor 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Local/Kate Gallego for Mayor 2018,,KPNX
2018,,Non-Candidate Issue Ads,45 Committee 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/45 Committee 2018,,KPNX
2018,,Non-Candidate Issue Ads,ACLU 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/ACLU 2018,,KPNX
2018,,Non-Candidate Issue Ads,AFSCME People 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/AFSCME People 2018,,KPNX
2018,,Non-Candidate Issue Ads,Arizona for Freedom 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Arizona for Freedom 2018,,KPNX
2018,,Non-Candidate Issue Ads,AZ Education Project 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/AZ Education Project 2018,,KPNX
2018,,Non-Candidate Issue Ads,AZ For Affordable Electric 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/AZ For Affordable Electric 2018,,KPNX
2018,,Non-Candidate Issue Ads,AZ Republican Party 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/AZ Republican Party 2018,,KPNX
2018,,Non-Candidate Issue Ads,Chispa AZ Pac 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Chispa AZ Pac 2018,,KPNX
2018,,Non-Candidate Issue Ads,Citizens for Fair Tax Policy 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Citizens for Fair Tax Policy 2018,,KPNX
2018,,Non-Candidate Issue Ads,Clean Energy for A Healthy AZ 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Clean Energy for A Healthy AZ 2018,,KPNX
2018,,Non-Candidate Issue Ads,DAGA-Democratic Attorneys General Association 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/DAGA-Democratic Attorneys General Association 2018,,KPNX
2018,,Non-Candidate Issue Ads,DCCC-Democratic Congressional Campaign Committee 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/DCCC-Democratic Congressional Campaign Committee 2018,,KPNX
2018,,Non-Candidate Issue Ads,Defend AZ 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Defend AZ 2018,,KPNX
2018,,Non-Candidate Issue Ads,DSCC-IE 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/DSCC-IE 2018,,KPNX
2018,,Non-Candidate Issue Ads,House Majority Pac 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/House Majority Pac 2018,,KPNX
2018,,Non-Candidate Issue Ads,Majority Forward 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Majority Forward 2018,,KPNX
2018,,Non-Candidate Issue Ads,Majority Forward-Vote Vets 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Majority Forward-Vote Vets 2018,,KPNX
2018,,Non-Candidate Issue Ads,NRCC-IE 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/NRCC-IE 2018,,KPNX
2018,,Non-Candidate Issue Ads,NRSC-IE 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/NRSC-IE 2018,,KPNX
2018,,Non-Candidate Issue Ads,One Nation 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/One Nation 2018,,KPNX
2018,,Non-Candidate Issue Ads,Patriot Majority USA 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Patriot Majority USA 2018,,KPNX
2018,,Non-Candidate Issue Ads,Red and Gold 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Red and Gold 2018,,KPNX
2018,,Non-Candidate Issue Ads,Save Native American Families 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Save Native American Families 2018,,KPNX
2018,,Non-Candidate Issue Ads,Senate Majority Pac 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Senate Majority Pac 2018,,KPNX
2018,,Non-Candidate Issue Ads,Tax March 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Tax March 2018,,KPNX
2018,,Non-Candidate Issue Ads,US Chamber of Commerce 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/US Chamber of Commerce 2018,,KPNX
2018,,Non-Candidate Issue Ads,Working Families Party Ind Expenditure Committee 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/Non-Candidate Issue Ads/Working Families Party Ind Expenditure Committee 2018,,KPNX
2018,,State,AZDP- January Contreas Attorney General 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/State/AZDP- January Contreas Attorney General 2018,,KPNX
2018,,State,David Garcia Governor AZ 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/State/David Garcia Governor AZ 2018,,KPNX
2018,,State,Doug Ducey Governor AZ 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/State/Doug Ducey Governor AZ 2018,,KPNX
2018,,State,Doug Ducey-AZRP 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/State/Doug Ducey-AZRP 2018,,KPNX
2018,,State,Katie Hobbs Secretary of State 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/State/Katie Hobbs Secretary of State 2018,,KPNX
2018,,State,Mark Brnovich Attorney General 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/State/Mark Brnovich Attorney General 2018,,KPNX
2018,,State,Steve Farley Governor AZ 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/State/Steve Farley Governor AZ 2018,,KPNX
2018,,State,Steve Gaynor Secretary of State 2018,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPNX/Political Files/2018/State/Steve Gaynor Secretary of State 2018,,KPNX
2016,,Federal,DONALD TRUMP FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Federal/President/DONALD TRUMP FOR PRESIDENT,,KASW
2016,,Federal,HILLARY CLINTON FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Federal/President/HILLARY CLINTON FOR PRESIDENT,,KASW
2016,,Federal,KelliPAC 2016,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Federal/US Senate/KelliPAC 2016,,KASW
2016,,Federal,KIRKPATRICK 2016,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Federal/US Senate/KIRKPATRICK 2016,,KASW
2016,,Federal,McCain,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Federal/US Senate/McCain,,KASW
2016,,Local,Sheriff Joe Arpaio,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Local/Sheriff Joe Arpaio,,KASW
2016,,Non-Candidate Issue Ads,AZ Coalition for Reliable Electricity,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Non-Candidate Issue Ads/AZ Coalition for Reliable Electricity,,KASW
2016,,Non-Candidate Issue Ads,AZ Healthy Working Families,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Non-Candidate Issue Ads/AZ Healthy Working Families,,KASW
2016,,Non-Candidate Issue Ads,Campaign to Regulate Marijuana,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Non-Candidate Issue Ads/Campaign to Regulate Marijuana,,KASW
2016,,Non-Candidate Issue Ads,Center Forward,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Non-Candidate Issue Ads/Center Forward,,KASW
2016,,Non-Candidate Issue Ads,DCCC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Non-Candidate Issue Ads/DCCC,,KASW
2016,,Non-Candidate Issue Ads,House Majority PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Non-Candidate Issue Ads/House Majority PAC,,KASW
2016,,Non-Candidate Issue Ads,NRA,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Non-Candidate Issue Ads/NRA,,KASW
2016,,Non-Candidate Issue Ads,Republican Governors Association,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Non-Candidate Issue Ads/Republican Governors Association,,KASW
2016,,Non-Candidate Issue Ads,Stop Hillary PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Non-Candidate Issue Ads/Stop Hillary PAC,,KASW
2016,,Non-Candidate Issue Ads,Vote Yes 123,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/Non-Candidate Issue Ads/Vote Yes 123,,KASW
2016,,State,OHalleran,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KASW/Political Files/2016/State/AZ Congress/OHalleran,AZ Congress,KASW
2016,,Federal,BERNIE SANDERS FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/President/BERNIE SANDERS FOR PRESIDENT,,KPHO-TV
2016,,Federal,DONALD TRUMP FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/President/DONALD TRUMP FOR PRESIDENT,,KPHO-TV
2016,,Federal,HENRY HEWES FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/President/HENRY HEWES FOR PRESIDENT,,KPHO-TV
2016,,Federal,HILLARY CLINTON FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/President/HILLARY CLINTON FOR PRESIDENT,,KPHO-TV
2016,,Federal,TED CRUZ FOR PRESIDENT,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/President/TED CRUZ FOR PRESIDENT,,KPHO-TV
2016,,Federal,KIRKPATRICK FOR SENATE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/US Senate/KIRKPATRICK FOR SENATE,,KPHO-TV
2016,,Federal,MCCAIN FOR SENATE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/US Senate/MCCAIN FOR SENATE,,KPHO-TV
2016,,Federal,NRSC - MCCAIN,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/US Senate/NRSC - MCCAIN,,KPHO-TV
2016,AZ 01,Federal,PAUL BABEU FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/US House/AZ 01/PAUL BABEU FOR CONGRESS,,KPHO-TV
2016,AZ 01,Federal,PAUL BABEU FOR CONGRESS - NRCC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/US House/AZ 01/PAUL BABEU FOR CONGRESS - NRCC,,KPHO-TV
2016,AZ 01,Federal,TOM OHALLERAN FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/US House/AZ 01/TOM OHALLERAN FOR CONGRESS,,KPHO-TV
2016,AZ 01,Federal,WENDY ROGERS FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/US House/AZ 01/WENDY ROGERS FOR CONGRESS,,KPHO-TV
2016,AZ 05,Federal,DON STAPLEY,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/US House/AZ 05/DON STAPLEY,,KPHO-TV
2016,AZ 05,Federal,JONES FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/US House/AZ 05/JONES FOR CONGRESS,,KPHO-TV
2016,AZ 09,Federal,SINEMA FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Federal/US House/AZ 09/SINEMA FOR CONGRESS,,KPHO-TV
2016,,Local,ARPAIO FOR SHERRIFF,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Local/ARPAIO FOR SHERRIFF,,KPHO-TV
2016,,Non-Candidate Issue Ads,ALLIANCE FOR HEALTHCARE SECURITY,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/ALLIANCE FOR HEALTHCARE SECURITY,,KPHO-TV
2016,,Non-Candidate Issue Ads,ARIZONA FOR RESPONSIBLE DRUG POLICY,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/ARIZONA FOR RESPONSIBLE DRUG POLICY,,KPHO-TV
2016,,Non-Candidate Issue Ads,ARIZONA GRASSROOTS ACTION,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/ARIZONA GRASSROOTS ACTION,,KPHO-TV
2016,,Non-Candidate Issue Ads,ARIZONA HEALTHY WORKING FAMILIES,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/ARIZONA HEALTHY WORKING FAMILIES,,KPHO-TV
2016,,Non-Candidate Issue Ads,ARIZONA SAFETY  JUSTICE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/ARIZONA SAFETY  JUSTICE,,KPHO-TV
2016,,Non-Candidate Issue Ads,AZ COALITION FOR RELIABLE ELECTRICITY,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/AZ COALITION FOR RELIABLE ELECTRICITY,,KPHO-TV
2016,,Non-Candidate Issue Ads,AZ for Strong Leadership in Support of Prop 124,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/AZ for Strong Leadership in Support of Prop 124,,KPHO-TV
2016,,Non-Candidate Issue Ads,Campaign to Regulate Marijuana Like Alcohol,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/Campaign to Regulate Marijuana Like Alcohol,,KPHO-TV
2016,,Non-Candidate Issue Ads,CENTER FORWARD,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/CENTER FORWARD,,KPHO-TV
2016,,Non-Candidate Issue Ads,CLUB FOR GROWTH ACTION,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/CLUB FOR GROWTH ACTION,,KPHO-TV
2016,,Non-Candidate Issue Ads,DCCC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/DCCC,,KPHO-TV
2016,,Non-Candidate Issue Ads,House Majority Pac,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/House Majority Pac,,KPHO-TV
2016,,Non-Candidate Issue Ads,Judicial Crisis Network,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/Judicial Crisis Network,,KPHO-TV
2016,,Non-Candidate Issue Ads,KELLIPAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/KELLIPAC,,KPHO-TV
2016,,Non-Candidate Issue Ads,MARICOPA STRONG,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2016/Non-Candidate Issue Ads/MARICOPA STRONG,,KPHO-TV
