Committee,Date,Program,Rate,Station,Cycle
David Garcia for Governor,2018-10-04,M-F9a-10aNews,$59000,KSAZ-TV,2018
David Garcia for Governor,2018-10-05,M-F9a-10aNews,$59000,KSAZ-TV,2018
David Garcia for Governor,2018-10-02,M-F12p-1230pNoonNews,$40000,KSAZ-TV,2018
David Garcia for Governor,2018-10-03,M-F12p-1230pNoonNews,$40000,KSAZ-TV,2018
David Garcia for Governor,2018-10-04,M-F12p-1230pNoonNews,$40000,KSAZ-TV,2018
David Garcia for Governor,2018-10-05,M-F12p-1230pNoonNews,$40000,KSAZ-TV,2018
David Garcia for Governor,2018-10-02,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
David Garcia for Governor,2018-10-02,M-F5p-530pNews,"$1,25000",KSAZ-TV,2018
David Garcia for Governor,2018-10-03,M-F9p-10pNews,"$1,19000",KSAZ-TV,2018
David Garcia for Governor,2018-10-04,M-F9p-10pNews,"$1,19000",KSAZ-TV,2018
David Garcia for Governor,2018-10-05,M-F9p-10pNews,"$1,19000",KSAZ-TV,2018
David Garcia for Governor,2018-10-07,Su530p-6p,$85000,KSAZ-TV,2018
David Garcia for Governor,2018-10-02,M-F5a-530a,$34500,KSAZ-TV,2018
David Garcia for Governor,2018-10-04,M-F5a-530a,$34500,KSAZ-TV,2018
David Garcia for Governor,2018-10-03,M-F530a-6a,$48500,KSAZ-TV,2018
David Garcia for Governor,2018-10-04,M-F530a-6a,$48500,KSAZ-TV,2018
David Garcia for Governor,2018-10-05,M-F530a-6a,$48500,KSAZ-TV,2018
David Garcia for Governor,2018-10-02,M-F8a-9aNews,$79000,KSAZ-TV,2018
David Garcia for Governor,2018-10-03,M-F8a-9aNews,$79000,KSAZ-TV,2018
David Garcia for Governor,2018-10-04,M-F8a-9aNews,$79000,KSAZ-TV,2018
David Garcia for Governor,2018-10-05,M-F8a-9aNews,$79000,KSAZ-TV,2018
David Garcia for Governor,2018-10-02,M-F8a-9aNews,$79000,KSAZ-TV,2018
David Garcia for Governor,2018-10-03,M-F8a-9aNews,$79000,KSAZ-TV,2018
David Garcia for Governor,2018-10-04,M-F8a-9aNews,$79000,KSAZ-TV,2018
David Garcia for Governor,2018-10-02,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
David Garcia for Governor,2018-10-03,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
David Garcia for Governor,2018-10-04,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
David Garcia for Governor,2018-10-05,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
David Garcia for Governor,2018-10-02,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
David Garcia for Governor,2018-10-04,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
David Garcia for Governor,2018-10-05,M-F4p-5pNewsEff7/2/18,$69500,KSAZ-TV,2018
David Garcia for Governor,2018-10-02,M-F5p-530pNews,"$1,19000",KSAZ-TV,2018
David Garcia for Governor,2018-10-03,M-F5p-530pNews,"$1,19000",KSAZ-TV,2018
David Garcia for Governor,2018-10-05,M-F5p-530pNews,"$1,19000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F5a-530a,$31500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F5a-530a,$31500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,M-F5a-530a,$31500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F530a-6a,$44000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F530a-6a,$44000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,M-F530a-6a,$44000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F6a-7aNews,$65000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F6a-7aNews,$65000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,M-F6a-7aNews,$65000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F7a-8aNews,"$1,10000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F7a-8aNews,"$1,10000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F8a-9aNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F8a-9aNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F8a-9aNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,Sa6a-7aNews,$27500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,Sa7a-8aNews,$27500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,Sa8a-9aNews,$27500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-21,Su6a-7aNews,$22500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-21,Su7a-8aNews,$52500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F12p-1230pNoonNews,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F12p-1230pNoonNews,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F12p-1230pNoonNews,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F4p-5pNewsEff7/2/18,"$1,10000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F5p-530pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F5p-530pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F5p-530pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F5p-530pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F530p-6pNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F530p-6pNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F530p-6pNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,M-F530p-6pNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F6p-630pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F6p-630pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F6p-630pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,M-F6p-630pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F9p-10pNews,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F9p-10pNews,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F9p-10pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F9p-10pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F9p-10pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F9p-10pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F10p-1030pNews,"$1,35000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F10p-1030pNews,"$1,35000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F10p-1030pNews,"$1,35000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,Sa9p-10pNews,$80000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,M-F11p-1130p,$37500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F11p-1130p,$37500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F1130p-12a,$27500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F1130p-12a,$27500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,M-F1130p-12a,$27500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,12a-1aNewsRepeat,$10000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,12a-1aNewsRepeat,$10000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,12a-1aNewsRepeat,$10000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,12a-1aNewsRepeat,$10000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,TheGifted,"$2,90000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,LethalWeapon,"$3,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,Empire,"$3,75000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,Star,"$2,70000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-18,NFLRSPregameHomeTh,"$2,20000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,LastManStanding,"$2,85000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,Hell'sKitchen,"$3,15000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-21,NFLSundayPregameHR1,"$2,25000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-21,NFLSundayPregameHR2,"$3,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-21,NFLRSGameNon-Home,"$11,25000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-21,FoxNewsSunday,$52500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F4p-5pNewsEff7/2/18,"$1,10000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-20,M-F5p-530pNews,"$1,40000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-17,M-F530p-6pNews,"$1,40000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F9p-10pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F10p-1030pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F11p-1130p,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F1130p-12a,$12000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-16,M-F7a-8aNews,$77500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-19,M-F7a-8aNews,$77500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-22,M-F5p-530pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-22,M-F530p-6pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-18,Sa6a-7aNews,$13500,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-19,Su6a-7aNews,$13500,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-18,Sa10p-1030pNews,$45000,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-25,Sa6a-7aNews,$14000,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-26,Su6a-7aNews,$12500,KSAZ-TV,2018
Doug Ducey for Governor,2018-08-25,Sa10p-1030pNews,$45000,KSAZ-TV,2018
Doug Ducey for Governor,2018-11-01,M-F5a-530a,$30000,KSAZ-TV,2018
Doug Ducey for Governor,2018-11-03,M-F5a-530a,$30000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-31,M-F12p-1230pNoonNews,$80000,KSAZ-TV,2018
Doug Ducey for Governor,2018-11-02,M-F12p-1230pNoonNews,$80000,KSAZ-TV,2018
Doug Ducey for Governor,2018-11-01,M-F5p-530pNews,"$3,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-03,M-F5p-530pNews,"$3,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-01,NFLRSGmNonHomeThurs5P-8:30P,"$5,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-01,NFLRSGmNonHomeThurs5P-8:30P,"$5,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-04,NFLRSGameDHNon-Home11A-2:30P,"$12,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-04,NFLRSGameDHNon-Home2P-5:30P,"$15,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-31,M-F9p-10pNews,"$3,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-02,M-F9p-10pNews,"$3,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-03,Sa9p-10pNews,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-03,Sa10p-1030pNews,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-01,M-F11p-1130p,$80000,KSAZ-TV,2018
Doug Ducey for Governor,2018-11-02,M-F11p-1130p,$80000,KSAZ-TV,2018
Doug Ducey for Governor,2018-11-01,12a-1aNewsRepeat,$22500,KSAZ-TV,2018
Doug Ducey for Governor,2018-11-03,12a-1aNewsRepeat,$22500,KSAZ-TV,2018
Doug Ducey for Governor,2018-11-07,M-F5a-530a,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-30,M-F530a-6a,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-30,M-F5p-530pNews,"$3,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-30,M-F11p-1130p,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-01,M-F430-5aNews,$30000,KSAZ-TV,2018
Doug Ducey for Governor,2018-11-03,M-F430-5aNews,$30000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-31,M-F530a-6a,"$1,20000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-02,M-F530a-6a,"$1,20000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-31,M-F330p-4p,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-01,M-F330p-4p,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-02,M-F330p-4p,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-11-02,M-F430-5aNews,$30000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-25,M-F5a-530a,$85000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-27,M-F5a-530a,$85000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-23,M-F530a-6a,"$1,10000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-26,M-F530a-6a,"$1,10000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-24,M-F6a-7aNews,"$2,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-26,M-F6a-7aNews,"$2,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-24,M-F6a-7aNews,"$2,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-26,M-F6a-7aNews,"$2,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-25,M-F7a-8aNews,"$2,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-27,M-F7a-8aNews,"$2,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-23,M-F7a-8aNews,"$2,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-26,M-F7a-8aNews,"$2,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-23,M-F8a-9aNews,"$2,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-26,M-F8a-9aNews,"$2,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-27,Sa6a-7aNews,$50000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-28,Su6a-7aNews,$50000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-25,NFLRSGmNonHomeThurs3p-11p,"$6,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-27,WorldSeriesGameNonHome4:30P-8P,"$8,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-28,NFLRSGameDHNon-Home10A-1P,"$10,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-28,WorldSeriesGameNonHome5P-8P,"$7,75000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-23,M-F9p-10pNews,"$3,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-25,M-F9p-10pNews,"$3,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-27,Sa9p-10pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-27,Sa10p-1030pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-23,M-F11p-1130p,$55000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-25,M-F11p-1130p,$55000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-24,M-F1030p-11pNews,"$3,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-27,M-F1030p-11pNews,"$3,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-26,12a-1aNewsRepeat,$20000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-27,12a-1aNewsRepeat,$20000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-25,M-F7a-8aNews,"$2,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-24,M-F9p-10pNews,"$3,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-26,M-F9p-10pNews,"$3,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-23,M-F12p-1230pNoonNews,$67500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-26,M-F12p-1230pNoonNews,$67500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F5a-530a,$31500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F5a-530a,$31500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,M-F5a-530a,$31500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F530a-6a,$44000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F530a-6a,$44000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,M-F530a-6a,$44000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F6a-7aNews,$65000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F6a-7aNews,$65000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,M-F6a-7aNews,$65000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F7a-8aNews,$77500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,M-F7a-8aNews,$77500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F7a-8aNews,$77500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F8a-9aNews,$70000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F8a-9aNews,$70000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F8a-9aNews,$70000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,Sa6a-7aNews,$15000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,Sa7a-8aNews,$27500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,Sa8a-9aNews,$27500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-14,Su6a-7aNews,$14000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-14,Su7a-8aNews,$52500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F12p-1230pNoonNews,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,M-F12p-1230pNoonNews,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F12p-1230pNoonNews,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F5p-530pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,M-F5p-530pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F5p-530pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F5p-530pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F530p-6pNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F530p-6pNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F530p-6pNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,M-F530p-6pNews,$90000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F6p-630pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,M-F6p-630pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F6p-630pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,M-F6p-630pNews,$95000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,TheGifted,"$2,40000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,LethalWeapon,"$3,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,Empire,"$3,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,Star,"$2,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,NFLRSPregameNonHmTh,"$2,20000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,LastManStanding,"$2,85000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,Hell'sKitchen,"$2,80000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-14,NFLSundayPregameHR1,"$1,40000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-14,NFLSundayPregameHR2,"$2,25000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-14,NFLRSPostGameHome,"$10,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F9p-10pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,M-F9p-10pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F9p-10pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F9p-10pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F9p-10pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F9p-10pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F10p-1030pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F10p-1030pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F10p-1030pNews,"$1,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,Sa9p-10pNews,$47500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,Sa10p-1030pNews,$50000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F11p-1130p,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F11p-1130p,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F11p-1130p,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F1130p-12a,$12000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,M-F1130p-12a,$12000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F1130p-12a,$12000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,M-F1130p-12a,$12000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,12a-1aNewsRepeat,$9000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,12a-1aNewsRepeat,$9000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,12a-1aNewsRepeat,$9000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,12a-1aNewsRepeat,$9000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-14,FoxNewsSunday,$52500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-14,NFLRegSeasnPG/TheOT,"$10,00000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F7a-8aNews,"$1,10000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F9p-10pNews,"$1,50000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F10p-1030pNews,"$1,35000",KSAZ-TV,2018
Doug Ducey for Governor,2018-09-05,M-F12p-1230pNoonNews,$35000,KSAZ-TV,2018
Doug Ducey for Governor,2018-09-05,M-F4p-5pNewsEff7/2/18,$49500,KSAZ-TV,2018
Doug Ducey for Governor,2018-09-06,M-F4p-5pNewsEff7/2/18,$49500,KSAZ-TV,2018
Doug Ducey for Governor,2018-09-06,M-F430-5aNews,$11000,KSAZ-TV,2018
Doug Ducey for Governor,2018-09-06,M-F5a-530a,$30000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,M-F530a-6a,$55000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F530a-6a,$55000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,Sa7a-8aNews,$27500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-14,Su6a-7aNews,$14000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F9a-10aNews,$59000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F9a-10aNews,$59000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F9a-10aNews,$59000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,M-F12p-1230pNoonNews,$42500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F12p-1230pNoonNews,$42500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F12p-1230pNoonNews,$42500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,M-F4p-5pNewsEff7/2/18,$77500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,M-F5p-530pNews,"$1,25000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F5p-530pNews,"$1,25000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,NFLRSPregameNonHmTh4:30P-5P,"$2,20000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-14,NFLSundayPregameHR1,"$1,40000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-14,NFLSundayPregameHR2,"$2,25000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F9p-10pNews,"$1,19000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,M-F9p-10pNews,"$1,19000",KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F1030p-11pNews,$84500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F1030p-11pNews,$84500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F11p-1130p,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F11p-1130p,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F11p-1130p,$32500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,M-F1130p-12a,$12000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,M-F1130p-12a,$12000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-13,M-F1130p-12a,$12000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,12a-1aNewsRepeat,$9000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-10,12a-1aNewsRepeat,$9000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-11,12a-1aNewsRepeat,$9000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-12,12a-1aNewsRepeat,$9000,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F530a-6a,$72500,KSAZ-TV,2018
Doug Ducey for Governor,2018-10-09,M-F4p-5pNewsEff7/2/18,"$1,10000",KSAZ-TV,2018
